CBSA_Code,year,Employees,Establishment_entries,Job_creation_entries
41260,2011,14184,60,276
41400,2011,25238,114,515
41420,2011,104874,721,3212
41460,2011,27721,112,745
41500,2011,100446,663,3427
41540,2011,39372,221,958
41620,2011,513552,3048,21412
41660,2011,36608,167,824
41700,2011,767532,3919,40958
41740,2011,1161380,8052,50905
41760,2011,10689,145,674
41780,2011,39288,192,1259
41820,2011,23509,88,529
41860,2011,1745158,11360,74697
41940,2011,876798,4611,36048
42020,2011,82229,675,3721
42100,2011,67646,581,2755
42140,2011,44834,436,2289
42200,2011,132263,928,5868
42220,2011,152626,1175,7210
42300,2011,8494,62,244
42340,2011,133077,767,8968
42380,2011,19703,144,1340
42420,2011,12268,66,371
42460,2011,12066,55,255
42540,2011,228610,876,7063
42580,2011,57740,419,2296
42620,2011,22899,137,1093
42660,2011,1392308,9197,58548
42680,2011,40246,382,2042
42700,2011,19913,159,1080
42740,2011,17168,78,389
42780,2011,13871,51,404
42820,2011,10724,48,333
42860,2011,19194,127,535
42900,2011,8703,48,204
42940,2011,32435,229,1223
42980,2011,17980,75,457
43020,2011,11038,52,225
43060,2011,18144,90,915
43100,2011,47855,153,745
43140,2011,27219,137,891
43180,2011,11874,67,227
43220,2011,9774,89,317
43260,2011,10850,94,415
43300,2011,37829,181,1417
43320,2011,16887,168,811
43340,2011,153828,779,6388
43380,2011,21278,59,318
43420,2011,28158,189,1240
43460,2011,15965,111,510
43500,2011,6859,58,283
43580,2011,63928,251,2702
43620,2011,124978,555,3412
43640,2011,70143,568,3640
43660,2011,5355,34,385
43700,2011,20201,106,574
43740,2011,21918,132,812
43760,2011,11991,121,767
43780,2011,119444,500,4058
43890,2011,14991,78,551
43900,2011,122187,456,2798
43940,2011,9524,86,502
43980,2011,7613,33,264
44020,2011,6505,48,188
44060,2011,178241,1059,6040
44100,2011,85111,375,1644
44140,2011,162041,656,3621
44180,2011,165552,996,7368
44220,2011,42339,158,861
44260,2011,12685,92,983
44300,2011,44013,244,1662
44340,2011,20945,130,750
44420,2011,38060,213,1678
44460,2011,15978,171,828
44500,2011,12322,72,516
44540,2011,5291,32,241
44580,2011,17077,75,1479
44620,2011,27838,118,611
44660,2011,21019,111,867
44700,2011,160027,913,6070
44740,2011,8557,30,124
44780,2011,19615,84,506
44860,2011,9566,51,275
44900,2011,4289,35,121
44940,2011,28367,116,644
44980,2011,35939,121,977
45000,2011,3671,23,77
45020,2011,4191,28,189
45060,2011,257635,1124,7798
45140,2011,8044,63,382
45180,2011,30182,97,538
45220,2011,104059,779,4919
45300,2011,1096129,8156,57338
45340,2011,8752,106,395
45380,2011,8681,47,270
45460,2011,58072,245,1409
45500,2011,44406,221,1750
45520,2011,7534,51,214
45580,2011,6066,30,146
45620,2011,19769,108,538
45660,2011,16398,74,343
45700,2011,16461,73,592
45740,2011,7175,33,147
45780,2011,251872,956,6947
45820,2011,83223,366,2401
45860,2011,30548,205,899
45880,2011,2096,19,159
45900,2011,50239,397,2582
45940,2011,178776,888,5527
45980,2011,10417,42,210
46020,2011,25197,283,1016
46060,2011,302782,1802,13029
46100,2011,20230,90,648
46140,2011,373793,2016,13453
46180,2011,56578,241,1821
46220,2011,75733,327,2672
46300,2011,31025,225,1057
46340,2011,86637,531,4111
46380,2011,21245,188,982
46460,2011,11092,44,396
46500,2011,8630,27,197
46520,2011,346165,1583,13245
46540,2011,98315,410,2500
46620,2011,6584,37,112
46660,2011,40445,274,1704
46700,2011,100903,571,4184
46780,2011,9117,23,174
46820,2011,3612,27,180
46860,2011,10029,131,429
46900,2011,3706,27,94
46980,2011,18232,65,593
47020,2011,32116,183,1149
47080,2011,9815,52,336
47180,2011,13492,58,346
47220,2011,45287,205,945
47240,2011,5012,78,238
47260,2011,587275,3160,23240
47300,2011,83865,468,2726
47340,2011,10588,40,285
47380,2011,101881,434,3647
47420,2011,8029,51,350
47460,2011,19275,111,459
47540,2011,17222,52,465
47580,2011,40503,233,1870
47620,2011,13698,59,604
47660,2011,9545,161,538
47700,2011,33414,147,1026
47780,2011,10044,69,240
47820,2011,12929,81,447
47900,2011,2438321,13971,110612
47920,2011,9737,41,358
47930,2011,143508,683,7813
47940,2011,76633,283,1841
47980,2011,13731,86,373
48020,2011,29053,122,739
48060,2011,29815,173,1163
48140,2011,57853,212,1385
48180,2011,14296,84,539
48200,2011,13878,138,641
48220,2011,11277,94,330
48260,2011,35665,131,642
48300,2011,31595,270,929
48460,2011,13934,73,360
48540,2011,55298,198,1400
48580,2011,33091,184,895
48620,2011,245994,1121,8426
48660,2011,46321,221,2237
48680,2011,16453,160,920
48700,2011,46006,197,2109
48780,2011,15532,176,1754
48820,2011,18718,90,622
48900,2011,115584,979,6633
48940,2011,13649,44,356
48980,2011,30947,124,488
49010,2011,9342,62,287
49020,2011,46013,269,1749
49080,2011,6361,31,267
49100,2011,21431,74,413
49180,2011,215522,1035,7544
49220,2011,35642,89,874
49260,2011,7859,78,471
49300,2011,36184,171,1037
49340,2011,273928,1370,8648
49380,2011,9100,29,192
49420,2011,62160,327,1915
49460,2011,10875,38,396
49620,2011,156145,618,4819
49660,2011,158564,608,3888
49700,2011,28169,233,1120
49740,2011,39834,263,1658
49780,2011,26589,96,441
49820,2011,2300,15,95
10100,2012,18202,111,464
10140,2012,15392,131,735
10180,2012,57378,296,2225
10220,2012,13321,77,408
10300,2012,24214,146,770
10420,2012,293051,1228,8653
10460,2012,12591,81,531
10480,2012,6438,43,205
10500,2012,46429,210,2775
10540,2012,32777,188,1146
10580,2012,330741,1703,11515
10620,2012,15366,108,471
10660,2012,11379,54,215
10700,2012,31050,112,687
10740,2012,280899,1607,11455
10760,2012,11147,50,464
10780,2012,50097,231,1552
10820,2012,17200,90,826
10860,2012,18022,116,1224
10900,2012,309472,1416,9572
10940,2012,10721,49,260
10980,2012,9603,43,117
11020,2012,52055,165,835
11060,2012,6375,31,111
11100,2012,93818,455,2878
11140,2012,10146,49,184
11180,2012,38719,174,1785
11200,2012,56835,265,1307
11220,2012,15097,81,489
11260,2012,161835,969,7310
11360,2012,18846,153,693
11380,2012,5073,64,428
11420,2012,12345,72,287
11460,2012,137657,684,4504
11500,2012,34779,140,796
11540,2012,106782,429,2778
11580,2012,4808,39,266
11620,2012,20291,135,894
11660,2012,6422,29,98
11680,2012,11195,53,183
11700,2012,130442,932,5125
11740,2012,14638,72,331
11820,2012,13549,107,584
11860,2012,5921,22,100
11900,2012,12432,91,795
11940,2012,15109,75,568
11980,2012,12943,97,475
12020,2012,55652,378,2325
12060,2012,2104898,14280,112109
12100,2012,138763,880,4288
12140,2012,17987,65,438
12180,2012,19916,109,446
12220,2012,43650,242,2254
12260,2012,175770,801,6281
12300,2012,43541,211,769
12380,2012,14449,53,331
12420,2012,688618,5017,38294
12460,2012,6469,41,117
12520,2012,4053,44,151
12540,2012,190607,1172,7148
12580,2012,1091060,5688,42448
12620,2012,57181,296,1705
12660,2012,29844,137,1145
12700,2012,69114,667,2431
12740,2012,26581,180,1015
12780,2012,19152,83,1794
12860,2012,16303,90,365
12900,2012,15218,52,425
12940,2012,320422,1548,11548
12980,2012,47354,183,1076
13020,2012,30920,140,1387
13060,2012,8364,69,335
13100,2012,7139,41,263
13140,2012,146024,594,6813
13180,2012,30179,109,651
13220,2012,39756,175,2032
13260,2012,11721,66,215
13300,2012,5333,37,246
13340,2012,15304,70,248
13380,2012,68276,494,2803
13420,2012,14041,84,433
13460,2012,59209,759,2891
13540,2012,14566,103,683
13660,2012,10030,61,749
13700,2012,10269,48,716
13740,2012,77294,526,3041
13780,2012,83661,406,1709
13820,2012,437458,2145,17635
13860,2012,5260,31,155
13900,2012,54391,325,2373
13940,2012,9438,57,311
13980,2012,49000,250,1385
14010,2012,76806,301,1727
14020,2012,51422,246,1650
14100,2012,22866,91,405
14140,2012,32286,154,853
14180,2012,14783,50,818
14220,2012,6898,45,319
14260,2012,221617,1546,10510
14300,2012,4794,35,119
14380,2012,16411,142,825
14420,2012,6779,37,190
14460,2012,2338778,10507,74029
14500,2012,137255,1170,6433
14540,2012,52658,268,2229
14580,2012,36177,481,2442
14620,2012,13324,59,235
14660,2012,31593,205,1429
14700,2012,23110,197,1834
14710,2012,20826,154,719
14720,2012,19526,228,938
14740,2012,54662,493,2312
14780,2012,12548,72,265
14820,2012,6957,71,212
14860,2012,397748,2344,17730
14940,2012,16253,81,321
15020,2012,10170,69,238
15060,2012,4677,67,284
15100,2012,13176,71,331
15180,2012,102062,535,5733
15220,2012,12868,65,266
15260,2012,32957,234,1474
15340,2012,12094,49,588
15380,2012,477611,2013,12755
15420,2012,11144,75,304
15460,2012,19313,78,437
15500,2012,50769,246,2159
15540,2012,96941,520,3511
15580,2012,13343,85,546
15620,2012,14503,83,390
15660,2012,17683,74,436
15700,2012,9262,59,386
15740,2012,12180,58,377
15780,2012,7996,35,140
15820,2012,10629,61,371
15860,2012,7646,66,271
15900,2012,6941,49,181
15940,2012,144246,622,4915
15980,2012,202918,1972,13853
16020,2012,40374,225,1225
16060,2012,16299,91,351
16100,2012,19474,114,815
16140,2012,10504,52,244
16180,2012,20803,175,936
16220,2012,34717,247,1635
16260,2012,10659,120,467
16300,2012,123958,458,3573
16340,2012,9259,48,282
16380,2012,14719,42,230
16460,2012,10852,56,377
16500,2012,18512,176,845
16540,2012,46436,199,1051
16580,2012,73885,345,1957
16620,2012,95468,363,4212
16660,2012,17556,71,483
16700,2012,254300,1634,11785
16740,2012,926663,5680,40136
16820,2012,75886,462,2245
16860,2012,212930,820,7851
16940,2012,30435,296,1483
16980,2012,3908389,21446,155993
17020,2012,54411,384,1805
17060,2012,22864,104,1967
17140,2012,911053,3587,34163
17220,2012,30071,157,1165
17260,2012,6755,40,171
17300,2012,70398,354,2608
17340,2012,9130,104,419
17380,2012,8610,37,147
17410,2012,937770,4281,34066
17420,2012,38986,171,1746
17500,2012,6564,75,428
17540,2012,18102,74,363
17580,2012,16636,107,606
17650,2012,9155,102,255
17660,2012,44473,477,1854
17740,2012,10929,47,157
17780,2012,61534,419,3129
17820,2012,220767,1579,9782
17860,2012,76313,424,2389
17900,2012,272440,1276,9776
17980,2012,94550,452,3778
18020,2012,44800,133,987
18060,2012,22948,133,973
18100,2012,19354,76,357
18140,2012,820132,3505,32580
18180,2012,61059,343,2118
18220,2012,5655,43,384
18260,2012,37526,210,1048
18300,2012,17623,104,357
18340,2012,41223,181,1131
18380,2012,6346,37,102
18420,2012,11517,49,276
18460,2012,11734,70,400
18500,2012,26386,127,598
18580,2012,151832,745,6146
18620,2012,12794,70,489
18660,2012,16404,87,1062
18700,2012,24620,179,869
18740,2012,8928,35,115
18820,2012,12735,77,368
18860,2012,3980,34,72
18880,2012,83623,711,4974
18900,2012,13861,77,442
18980,2012,20196,148,639
19060,2012,30682,114,695
19100,2012,2710481,15197,138410
19140,2012,55497,174,1727
19180,2012,24130,110,705
19220,2012,16023,76,299
19260,2012,32251,135,779
19300,2012,54293,442,2877
19340,2012,159843,628,4729
19430,2012,306086,1209,11614
19460,2012,46423,234,1730
19500,2012,47811,154,1485
19540,2012,11139,42,139
19580,2012,12675,52,454
19620,2012,9741,72,496
19660,2012,146124,1535,8161
19700,2012,4478,30,117
19740,2012,1114352,7759,53266
19760,2012,6674,65,291
19780,2012,304321,1287,9297
19810,2012,12482,78,665
19820,2012,1612498,8329,56482
19860,2012,18111,185,1384
19940,2012,10451,52,572
19980,2012,15058,41,251
20020,2012,57330,268,1948
20060,2012,13095,60,401
20100,2012,49240,322,1796
20140,2012,15724,75,720
20180,2012,26327,139,853
20220,2012,53693,190,1906
20260,2012,106567,426,2796
20300,2012,8264,28,84
20340,2012,13379,99,484
20420,2012,18922,220,1104
20460,2012,9701,84,697
20500,2012,223489,1046,6809
20540,2012,12797,49,746
20580,2012,11580,74,575
20660,2012,17304,104,1086
20700,2012,42972,288,2623
20740,2012,70485,353,2363
20780,2012,29911,301,1338
20820,2012,19564,101,479
20900,2012,11729,52,796
20940,2012,30460,197,1144
20980,2012,15267,80,296
21020,2012,11410,60,361
21060,2012,37662,189,798
21120,2012,10521,105,698
21140,2012,109429,349,3553
21180,2012,9782,64,438
21220,2012,22264,86,433
21260,2012,10185,102,348
21300,2012,32319,106,1159
21340,2012,225309,1356,10249
21380,2012,11554,74,472
21420,2012,21555,125,1170
21460,2012,12747,71,409
21500,2012,116015,436,3842
21540,2012,11891,64,257
21580,2012,5665,49,383
21640,2012,7200,26,109
21660,2012,112708,718,4265
21700,2012,32259,218,809
21740,2012,8197,68,417
21780,2012,123743,466,3726
21820,2012,26875,187,868
21860,2012,8161,38,202
21900,2012,18274,89,543
21980,2012,4962,39,248
22020,2012,112846,510,4124
22060,2012,21982,106,492
22100,2012,17531,113,660
22140,2012,37716,244,1457
22180,2012,100169,525,5509
22190,2012,6715,39,120
22220,2012,180329,943,5810
22260,2012,18982,123,548
22300,2012,38862,116,747
22340,2012,4601,25,336
22380,2012,44311,275,1435
22420,2012,125645,615,4935
22500,2012,71444,278,1450
22520,2012,43665,222,1612
22540,2012,40132,134,762
22580,2012,16305,93,842
22620,2012,5153,39,114
22660,2012,111641,1005,5468
22700,2012,15207,72,457
22780,2012,8554,62,548
22800,2012,13283,69,442
22820,2012,8724,55,381
22840,2012,16280,79,443
22900,2012,89527,390,2248
23060,2012,182129,769,8106
23140,2012,9130,32,91
23180,2012,17968,108,686
23190,2012,7107,25,174
23240,2012,8456,83,683
23300,2012,14983,76,375
23340,2012,15082,53,335
23380,2012,22435,91,630
23420,2012,260273,1537,8979
23460,2012,32634,146,1400
23500,2012,16769,60,316
23540,2012,88068,635,3885
23580,2012,62735,391,2595
23620,2012,12448,76,474
23660,2012,15434,69,430
23680,2012,9146,38,125
23700,2012,15768,59,322
23780,2012,14002,71,310
23820,2012,17113,179,1172
23900,2012,26658,137,656
23940,2012,23566,130,1031
23980,2012,14601,85,402
24020,2012,43334,276,1726
24100,2012,14583,73,436
24140,2012,32699,143,833
24180,2012,12294,146,1007
24220,2012,41364,189,1784
24260,2012,32595,164,1238
24300,2012,49743,426,3274
24330,2012,14007,94,537
24340,2012,458464,1852,18405
24420,2012,19363,168,563
24460,2012,11238,51,601
24500,2012,28761,184,848
24540,2012,70826,518,2758
24580,2012,148020,504,3273
24600,2012,10504,57,171
24620,2012,20846,78,398
24640,2012,19085,125,486
24660,2012,311769,1399,11180
24700,2012,10818,41,327
24740,2012,14469,73,622
24780,2012,57567,276,1433
24820,2012,15101,85,451
24860,2012,306889,1517,10953
24900,2012,12989,53,229
24940,2012,27175,115,635
24980,2012,10054,36,191
25060,2012,126746,619,4069
25100,2012,7380,49,238
25180,2012,82573,389,2448
25200,2012,10167,115,396
25220,2012,33904,203,1516
25260,2012,23307,114,551
25300,2012,14298,87,319
25420,2012,257306,947,8789
25460,2012,12864,75,413
25500,2012,50127,185,1030
25540,2012,512578,2115,16279
25580,2012,15075,93,359
25620,2012,49178,244,1804
25700,2012,13173,93,357
25720,2012,29914,299,2091
25740,2012,26261,205,756
25770,2012,7898,81,262
25775,2012,18997,84,518
25780,2012,12629,68,432
25820,2012,5470,19,67
25840,2012,23841,123,610
25850,2012,45503,181,1402
25860,2012,124636,558,3801
25880,2012,10889,53,252
25900,2012,51189,293,1671
25940,2012,53116,530,3300
25980,2012,11961,84,563
26020,2012,23631,190,1267
26090,2012,33564,157,651
26140,2012,28080,270,1281
26220,2012,9257,75,233
26300,2012,32293,224,1257
26340,2012,8787,65,333
26380,2012,81601,347,2644
26420,2012,2426855,13234,130131
26460,2012,14774,138,590
26500,2012,10322,37,194
26540,2012,11912,45,176
26580,2012,118299,496,2904
26620,2012,168698,809,6751
26660,2012,11087,75,540
26700,2012,7163,42,199
26740,2012,24197,124,717
26780,2012,15968,69,304
26820,2012,47360,352,2192
26860,2012,27961,139,1016
26900,2012,809440,4062,41999
26980,2012,65163,260,1969
27020,2012,13561,56,184
27060,2012,46109,172,853
27100,2012,48033,190,747
27140,2012,222433,1055,6592
27180,2012,66462,288,2493
27220,2012,17056,230,1263
27260,2012,509854,3657,27845
27300,2012,13387,58,363
27340,2012,34149,259,1883
27380,2012,11219,70,306
27420,2012,8700,32,77
27460,2012,41473,207,929
27500,2012,51871,232,2077
27540,2012,25157,50,255
27600,2012,16025,109,793
27620,2012,50383,274,1341
27700,2012,5797,44,204
27740,2012,65132,287,2588
27780,2012,48783,182,1384
27860,2012,41331,218,1686
27900,2012,78470,398,2240
27940,2012,11079,75,403
27980,2012,60391,357,2573
28020,2012,103578,383,2200
28060,2012,31485,377,1361
28100,2012,37513,155,1804
28140,2012,873716,4595,36111
28180,2012,25833,165,1700
28260,2012,24252,121,784
28300,2012,28144,118,578
28340,2012,15159,54,377
28380,2012,8755,37,583
28420,2012,75817,520,3030
28450,2012,50351,227,1440
28500,2012,15261,121,632
28540,2012,4423,37,84
28580,2012,29604,401,2127
28620,2012,13108,169,722
28660,2012,95804,507,3802
28680,2012,7600,67,494
28700,2012,106193,413,2742
28740,2012,44592,433,1522
28780,2012,7171,47,295
28820,2012,20973,92,732
28860,2012,8623,58,283
28880,2012,200667,1547,6461
28900,2012,16273,107,461
28940,2012,331762,1397,11251
29020,2012,29358,124,733
29060,2012,20202,146,708
29100,2012,69558,264,3001
29180,2012,160235,1031,7754
29200,2012,70184,321,2270
29260,2012,6883,60,254
29300,2012,39552,138,1162
29340,2012,77454,361,2132
29380,2012,17030,138,780
29420,2012,39187,336,1690
29460,2012,167741,1034,8637
29470,2012,5910,49,176
29540,2012,211858,840,5074
29620,2012,155779,721,5824
29660,2012,9993,77,268
29700,2012,69313,500,3051
29740,2012,49986,324,2010
29780,2012,6480,31,101
29820,2012,747232,4685,35409
29860,2012,25736,86,397
29900,2012,9228,32,88
29940,2012,37046,232,1577
29980,2012,8334,39,146
30020,2012,33129,164,1539
30060,2012,10372,59,172
30140,2012,45171,179,3049
30150,2012,99353,514,3457
30180,2012,9690,35,182
30260,2012,15058,49,485
30280,2012,6585,38,340
30300,2012,21675,113,539
30340,2012,44078,225,1005
30380,2012,13423,56,265
30420,2012,9628,45,297
30460,2012,207113,964,7161
30500,2012,47783,334,3489
30580,2012,9870,27,195
30620,2012,46292,160,1757
30660,2012,7471,45,265
30700,2012,133788,663,4799
30780,2012,267660,1429,8412
30820,2012,11393,59,302
30860,2012,39507,302,1510
30900,2012,12309,50,500
30980,2012,104666,525,4588
31020,2012,30442,165,2107
31060,2012,14043,32,210
31080,2012,5038344,33918,227048
31140,2012,527451,2398,23730
31180,2012,115821,594,3946
31220,2012,8738,47,470
31260,2012,30282,123,867
31300,2012,31366,110,592
31340,2012,94024,426,2025
31380,2012,9428,44,227
31420,2012,81292,392,2135
31500,2012,10890,40,267
31540,2012,296046,1217,8737
31580,2012,14578,78,479
31620,2012,7672,39,136
31680,2012,6267,28,266
31700,2012,184694,912,5419
31740,2012,36411,169,1330
31820,2012,29480,105,838
31860,2012,46314,182,1173
31900,2012,42701,174,1302
31930,2012,21465,86,407
31940,2012,21593,103,367
31980,2012,28371,77,537
32000,2012,12738,65,234
32020,2012,20795,70,491
32060,2012,22672,103,508
32100,2012,20901,105,469
32140,2012,13068,45,369
32180,2012,7376,27,74
32260,2012,14466,59,298
32280,2012,6858,37,173
32300,2012,20267,117,639
32340,2012,6825,37,438
32380,2012,23774,110,510
32390,2012,26413,123,407
32460,2012,9279,59,184
32540,2012,11680,71,393
32580,2012,177083,1215,8771
32620,2012,15436,79,352
32660,2012,9623,50,669
32700,2012,13840,68,276
32740,2012,27264,119,441
32780,2012,63007,499,2397
32820,2012,521378,1930,17119
32860,2012,12673,70,360
32900,2012,40963,254,1641
32940,2012,32644,157,906
33020,2012,6774,26,72
33060,2012,8764,48,250
33100,2012,2276538,21713,138110
33140,2012,35062,148,761
33180,2012,7211,42,295
33220,2012,36973,117,767
33260,2012,75323,485,4852
33300,2012,12331,65,616
33340,2012,758867,2836,22879
33380,2012,11243,64,508
33420,2012,6427,52,319
33460,2012,1680246,7779,53251
33500,2012,29126,236,1554
33540,2012,47438,347,1563
33580,2012,11984,60,284
33620,2012,7813,38,621
33660,2012,151034,653,4900
33700,2012,125783,663,3562
33740,2012,76408,430,3213
33780,2012,34917,170,1022
33860,2012,126983,571,3953
33900,2012,8465,51,572
33910,2012,18098,135,612
33940,2012,10602,111,345
33980,2012,17886,139,611
