CBSA_Code,horizon,year,y_true,y_pred,y_base,abs_err_model,abs_err_base,smape_model
10860,2,2018,626.0,717.3577880859375,433.0,91.3577880859375,193.0,13.601408187081294
10860,3,2019,318.0,685.662353515625,433.0,367.662353515625,115.0,73.26415147965157
10900,1,2017,13306.998046875,8944.0361328125,11980.0,4362.9619140625,1326.998046875,39.21581243215558
10900,2,2018,10203.00390625,8704.626953125,11980.0,1498.376953125,1776.99609375,15.849441574868328
10900,3,2019,10703.0,8518.63671875,11980.0,2184.36328125,1277.0,22.72817152056669
10940,1,2017,215.00001525878906,303.96185302734375,310.0,88.96183776855469,94.99998474121094,34.28453734400031
10940,2,2018,305.0,301.0203857421875,310.0,3.9796142578125,5.0,1.3133598642471525
10940,3,2019,198.00001525878906,303.6960144042969,310.0,105.69599914550781,111.99998474121094,42.135473631067484
10980,1,2017,298.00006103515625,204.62892150878906,290.0,93.37113952636719,8.00006103515625,37.15310607515396
10980,2,2018,489.0000915527344,200.20018005371094,290.0,288.79991149902344,199.00009155273438,83.80725411546175
10980,3,2019,274.0000305175781,190.13650512695312,290.0,83.863525390625,15.999969482421875,36.13743756343576
11020,1,2017,1386.000244140625,1657.819091796875,1980.0,271.81884765625,593.999755859375,17.86037984883465
11020,2,2018,915.0,1609.4151611328125,1980.0,694.4151611328125,1065.0,55.01592383231038
11020,3,2019,1763.9998779296875,1587.726318359375,1980.0,176.2735595703125,216.0001220703125,10.518374667056738
11060,1,2017,318.0,235.280517578125,81.0,82.719482421875,237.0,29.90146220310375
11060,2,2018,266.99993896484375,229.92640686035156,81.0,37.07353210449219,185.99993896484375,14.921137675718064
11060,3,2019,255.0,219.00537109375,81.0,35.99462890625,174.0,15.187435037891804
11100,1,2017,3395.9990234375,4082.819091796875,3805.0,686.820068359375,409.0009765625,18.367075058541726
11100,2,2018,4063.000732421875,3991.78759765625,3805.0,71.213134765625,258.000732421875,1.7682186507524496
11100,3,2019,3808.9990234375,3905.50390625,3805.0,96.5048828125,3.9990234375,2.501907995679098
11140,1,2017,242.00003051757812,308.6855773925781,345.0,66.685546875,102.99996948242188,24.21909921592457
11140,2,2018,336.00006103515625,306.537109375,345.0,29.46295166015625,8.99993896484375,9.17081626293787
11140,3,2019,156.0,296.66400146484375,345.0,140.66400146484375,189.0,62.149409277760284
11180,1,2017,1262.9998779296875,1175.5767822265625,1140.0,87.423095703125,122.9998779296875,7.170010041608856
11180,2,2018,1125.0,1161.0511474609375,1140.0,36.0511474609375,15.0,3.1540105741571836
