CBSA_Code,horizon,year,y_true,y_pred,y_base,abs_err_model,abs_err_base,mape_model
13660,2,2018,36538.31640625,31945.453125,35155.55375,4592.86328125,1382.7626562500009,12.569991540344688
13660,3,2019,36991.0,32347.283203125,35155.55375,4643.716796875,1835.4462500000009,12.553639525492688
13700,1,2017,40822.28125,39632.64453125,38467.934166666666,1189.63671875,2354.347083333334,2.914184808694394
13700,2,2018,46594.22265625,40300.3125,38467.934166666666,6293.91015625,8126.288489583334,13.50791964635503
13700,3,2019,46426.0,40998.5078125,38467.934166666666,5427.4921875,7958.065833333334,11.690630654159309
13740,1,2017,51625.109375,48638.5,50322.82541666667,2986.609375,1302.2839583333334,5.785187501116069
13740,2,2018,52530.0078125,49315.3046875,50322.82541666667,3214.703125,2207.1823958333334,6.119746139148739
13740,3,2019,52851.0,50005.84765625,50322.82541666667,2845.15234375,2528.1745833333334,5.383346282473369
13780,1,2017,42911.90625,41163.28515625,41464.95125,1748.62109375,1446.9550000000017,4.07490891586761
13780,2,2018,42865.13671875,41635.45703125,41464.95125,1229.6796875,1400.1854687500017,2.868717521113412
13780,3,2019,43922.0,42218.3828125,41464.95125,1703.6171875,2457.0487500000017,3.878733180410728
13820,1,2017,50196.90234375,45600.15234375,49017.69,4596.75,1179.2123437499977,9.157437581548972
13820,2,2018,51004.5625,45996.8984375,49017.69,5007.6640625,1986.8724999999977,9.818070809841767
13820,3,2019,51900.0,45993.12109375,49017.69,5906.87890625,2882.3099999999977,11.381269568882466
13900,1,2017,55971.28125,59117.2421875,57633.71458333333,3145.9609375,1662.433333333327,5.620669863618675
13900,2,2018,56944.421875,60233.7421875,57633.71458333333,3289.3203125,689.292708333327,5.776369667463587
13900,3,2019,57622.0,60495.94140625,57633.71458333333,2873.94140625,11.714583333327028,4.987576630887508
13940,1,2017,34071.42578125,32710.587890625,34547.200833333336,1360.837890625,475.77505208333605,3.9940738006153205
13940,2,2018,35090.26953125,32858.09375,34547.200833333336,2232.17578125,543.068697916664,6.36123863130237
13940,3,2019,37017.0,33225.84765625,34547.200833333336,3791.15234375,2469.799166666664,10.241652061890482
13980,1,2017,37359.7421875,34354.92578125,36701.473333333335,3004.81640625,658.2688541666648,8.042925968732636
13980,2,2018,38096.34765625,34441.38671875,36701.473333333335,3654.9609375,1394.8743229166648,9.593993026521469
13980,3,2019,38417.0,34811.4765625,36701.473333333335,3605.5234375,1715.5266666666648,9.38522903271989
14010,1,2017,49000.296875,45939.58984375,49319.20291666667,3060.70703125,318.9060416666689,6.246303035791556
14010,2,2018,49872.19140625,46241.140625,49319.20291666667,3631.05078125,552.9884895833311,7.280712314548415
14010,3,2019,49833.0,46344.90234375,49319.20291666667,3488.09765625,513.7970833333311,6.99957388929023
14020,1,2017,42997.453125,36812.2890625,41627.96,6185.1640625,1369.4931250000009,14.384954486766476
14020,2,2018,43963.90234375,37101.9765625,41627.96,6861.92578125,2335.942343750001,15.60809076409366
14020,3,2019,44928.0,37555.4609375,41627.96,7372.5390625,3300.040000000001,16.409675619880698
14100,1,2017,45111.0703125,43961.44140625,44521.63166666667,1149.62890625,589.438645833332,2.548440766947276
14100,2,2018,45763.2734375,44163.5390625,44521.63166666667,1599.734375,1241.641770833332,3.495672959638247
14100,3,2019,46249.0,44747.57421875,44521.63166666667,1501.42578125,1727.368333333332,3.2463962058639106
