CBSA_Code,CBSA_name,year,Metro_Micro,total_students,diploma_recipients,enterprise_operations,food_services,instruction_expenditures,non_specified,other_non_instructional,general_admin,instr_staff_support,ops_maint,other_support,admin,transportation,student_support
10420,"Akron, OH",2013-14,1,95388,NA,108000,33683000,635918000,9000,69000,26192000,37476000,100744000,53679000,59575000,51091000,73982000
10420,"Akron, OH",2014-15,1,94637,NA,70000,34562000,646649000,3000,60000,26553000,38507000,106420000,49109000,61474000,52151000,75983000
10420,"Akron, OH",2015-16,1,93974,NA,70000,35645000,681885000,0,53000,29118000,42680000,103642000,52564000,64257000,54626000,80135000
10420,"Akron, OH",2016-17,1,93171,NA,0,35392000,704478000,0,229000,30002000,46128000,104771000,51765000,65372000,55639000,82975000
10420,"Akron, OH",2017-18,1,93139,NA,1000,35551000,721331000,0,45000,30387000,45714000,106828000,53302000,65722000,57878000,85942000
10420,"Akron, OH",2018-19,1,93058,6920,0,35857000,748249000,0,49000,30482000,49323000,110804000,63170000,67962000,58691000,89189000
10420,"Akron, OH",2019-20,1,NA,NA,0,34495000,763844000,20000,38000,30678000,51913000,111739000,60778000,68626000,55452000,88578000
10420,"Akron, OH",2020-21,1,NA,NA,0,31552000,796673000,15000,32000,31458000,52965000,114362000,59560000,71495000,51709000,92962000
10420,"Akron, OH",2021-22,1,NA,NA,0,42328000,835191000,19000,51000,36865000,55578000,124189000,66494000,75816000,62946000,102804000
10420,"Akron, OH",2022-23,1,NA,6608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10460,"Alamogordo, NM",1986-87,0,9456,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10460,"Alamogordo, NM",1987-88,0,9775,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10460,"Alamogordo, NM",1988-89,0,9776,554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10460,"Alamogordo, NM",1989-90,0,9612,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10460,"Alamogordo, NM",1990-91,0,9348,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10460,"Alamogordo, NM",1991-92,0,9321,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10460,"Alamogordo, NM",1992-93,0,9604,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10460,"Alamogordo, NM",1993-94,0,9925,435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10460,"Alamogordo, NM",1994-95,0,10264,479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10460,"Alamogordo, NM",1995-96,0,10222,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10460,"Alamogordo, NM",1996-97,0,10136,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10460,"Alamogordo, NM",1997-98,0,9903,471,397000,2056000,25013000,0,0,1194000,2337000,5167000,655000,1547000,2148000,3329000
10460,"Alamogordo, NM",1998-99,0,9831,558,473000,2244000,26432000,0,0,1840000,2006000,5555000,688000,2090000,2291000,3881000
10460,"Alamogordo, NM",1999-00,0,9400,581,173000,2395000,29221000,0,0,1463000,1954000,5847000,842000,2395000,2386000,4128000
10460,"Alamogordo, NM",2000-01,0,9058,598,514000,2429000,28890000,0,0,1336000,1894000,6003000,815000,2558000,2654000,4396000
10460,"Alamogordo, NM",2001-02,0,8773,584,581000,2379000,30299000,0,0,1418000,2071000,6213000,847000,2859000,2625000,4624000
10460,"Alamogordo, NM",2002-03,0,8406,505,116000,2505000,30335000,0,0,1372000,1947000,6413000,989000,2859000,2621000,4919000
10460,"Alamogordo, NM",2003-04,0,8388,495,112000,2579000,34000000,0,0,1498000,2681000,6833000,1077000,3169000,2530000,5641000
10460,"Alamogordo, NM",2004-05,0,8269,500,204000,2681000,33303000,0,0,1457000,2819000,7098000,1079000,4003000,2625000,6067000
10460,"Alamogordo, NM",2005-06,0,8004,619,198000,2711000,34813000,0,0,1374000,3133000,7443000,1160000,4041000,2465000,6336000
10460,"Alamogordo, NM",2006-07,0,8059,506,0,2901000,37440000,0,0,1936000,2273000,7523000,2512000,3239000,2494000,6575000
10460,"Alamogordo, NM",2007-08,0,7869,528,0,3067000,40244000,0,0,1636000,2583000,7702000,2942000,3419000,2270000,6908000
10460,"Alamogordo, NM",2008-09,0,7661,485,0,3176000,40869000,0,0,1901000,2616000,8077000,2876000,3403000,2304000,6772000
10460,"Alamogordo, NM",2009-10,0,7684,528,0,2986000,39162000,0,0,1865000,2168000,7614000,2664000,3278000,2120000,7258000
10460,"Alamogordo, NM",2010-11,0,7811,NA,0,3162000,39184000,0,0,1759000,1859000,7736000,2297000,3399000,2179000,6448000
10460,"Alamogordo, NM",2011-12,0,7656,NA,0,3096000,36798000,0,0,1648000,2155000,7684000,2469000,3337000,2295000,6792000
10460,"Alamogordo, NM",2012-13,0,7418,NA,0,3398000,35712000,0,0,1772000,2411000,7405000,2513000,3443000,2404000,6929000
10460,"Alamogordo, NM",2013-14,0,7345,NA,0,3186000,34544000,0,0,1777000,2043000,7290000,2490000,8184000,3090000,4812000
10460,"Alamogordo, NM",2014-15,0,7238,NA,0,3191000,34957000,0,0,1676000,2031000,8167000,2606000,3556000,2872000,6987000
10460,"Alamogordo, NM",2015-16,0,7103,NA,0,3088000,34609000,0,0,2124000,1730000,8492000,2519000,3580000,2517000,6767000
10460,"Alamogordo, NM",2016-17,0,7217,NA,0,3134000,35462000,3573000,0,2015000,2004000,9451000,2620000,3497000,2610000,6988000
10460,"Alamogordo, NM",2017-18,0,7235,NA,0,3099000,34279000,1777000,0,2286000,2137000,7535000,2677000,3429000,2578000,7112000
10460,"Alamogordo, NM",2018-19,0,7635,334,0,3897000,37169000,0,0,2529000,2321000,8011000,3124000,3527000,2648000,7835000
10460,"Alamogordo, NM",2019-20,0,NA,NA,0,3877000,43433000,0,0,3021000,2138000,8298000,3509000,4097000,2346000,7996000
10460,"Alamogordo, NM",2020-21,0,NA,NA,0,3643000,43823000,0,0,3418000,2238000,9064000,4134000,4080000,2158000,9067000
10460,"Alamogordo, NM",2021-22,0,NA,NA,0,4198000,44680000,0,0,3449000,1695000,9607000,4168000,4300000,2139000,9136000
10460,"Alamogordo, NM",2022-23,0,NA,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10480,"Alamosa, CO",1986-87,0,5078,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10480,"Alamosa, CO",1987-88,0,5304,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10480,"Alamosa, CO",1988-89,0,5236,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10480,"Alamosa, CO",1989-90,0,5306,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10480,"Alamosa, CO",1990-91,0,5387,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10480,"Alamosa, CO",1991-92,0,5472,314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10480,"Alamosa, CO",1992-93,0,5391,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10480,"Alamosa, CO",1993-94,0,5472,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10480,"Alamosa, CO",1994-95,0,5529,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10480,"Alamosa, CO",1995-96,0,5610,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10480,"Alamosa, CO",1996-97,0,5625,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10480,"Alamosa, CO",1997-98,0,5626,354,0,1490000,19698000,0,0,1419000,1686000,2947000,1817000,2135000,1230000,1820000
10480,"Alamosa, CO",1998-99,0,5508,338,0,1641000,20359000,0,0,1512000,1499000,2978000,1813000,2303000,1305000,1991000
10480,"Alamosa, CO",1999-00,0,5343,359,0,1714000,21180000,0,0,1519000,1833000,3248000,1934000,2519000,1324000,2216000
10480,"Alamosa, CO",2000-01,0,5350,342,0,1558000,20996000,0,0,1510000,1713000,3147000,2307000,2370000,1390000,2260000
10480,"Alamosa, CO",2001-02,0,5283,311,0,1567000,22284000,0,0,1606000,1801000,3108000,2183000,2527000,1314000,2424000
10480,"Alamosa, CO",2002-03,0,5176,333,0,1594000,23703000,0,0,2027000,2548000,3746000,2918000,2609000,1477000,2358000
10480,"Alamosa, CO",2003-04,0,5155,372,0,1769000,24942000,0,0,1919000,2942000,3891000,2734000,2803000,1486000,2395000
10480,"Alamosa, CO",2004-05,0,5022,339,0,1867000,25350000,0,0,2078000,2948000,4089000,2777000,2778000,1600000,2507000
10480,"Alamosa, CO",2005-06,0,5012,364,0,1994000,24513000,0,0,1676000,3741000,3972000,2865000,2775000,1708000,2524000
10480,"Alamosa, CO",2006-07,0,4848,342,0,2079000,24921000,0,0,1897000,3059000,3955000,3339000,3079000,1714000,2761000
10480,"Alamosa, CO",2007-08,0,4707,313,0,2253000,25314000,0,0,2142000,2809000,4119000,3362000,2951000,1782000,2763000
10480,"Alamosa, CO",2008-09,0,4582,340,0,2222000,27844000,0,0,1824000,3246000,4182000,4184000,3080000,1763000,4695000
10480,"Alamosa, CO",2009-10,0,4512,327,0,2141000,26818000,0,0,1918000,1808000,3982000,3363000,3069000,1689000,3303000
10480,"Alamosa, CO",2010-11,0,4514,NA,0,2183000,24516000,0,0,2477000,1803000,4021000,3404000,2765000,1556000,3365000
10480,"Alamosa, CO",2011-12,0,4494,NA,0,2272000,24264000,0,0,2186000,1528000,4096000,2706000,2555000,1532000,2752000
10480,"Alamosa, CO",2012-13,0,4449,NA,0,2476000,25093000,0,0,2275000,1758000,4138000,2760000,2608000,1596000,2437000
10480,"Alamosa, CO",2013-14,0,4449,NA,0,2566000,25348000,0,0,2441000,2031000,4174000,2881000,2745000,1705000,2654000
10480,"Alamosa, CO",2014-15,0,4521,NA,0,2732000,26412000,0,0,2329000,1923000,4200000,3035000,2727000,1654000,2739000
10480,"Alamosa, CO",2015-16,0,4628,NA,0,2671000,27387000,0,0,2711000,1745000,4405000,3390000,2827000,1605000,3081000
10480,"Alamosa, CO",2016-17,0,4686,NA,0,2583000,27918000,0,0,2467000,1738000,4563000,2945000,2914000,1538000,3002000
10480,"Alamosa, CO",2017-18,0,4722,NA,0,2720000,28921000,0,0,2422000,1649000,4381000,3020000,2784000,1694000,3420000
10480,"Alamosa, CO",2018-19,0,4690,329,0,2753000,29846000,0,0,2666000,1974000,4381000,3968000,2861000,1777000,3301000
10480,"Alamosa, CO",2019-20,0,NA,NA,0,2711000,30197000,0,0,2446000,2151000,4628000,3994000,2998000,1667000,4235000
10480,"Alamosa, CO",2020-21,0,NA,NA,194000,2461000,29847000,0,0,2456000,1946000,4878000,3793000,2657000,1676000,6739000
10480,"Alamosa, CO",2021-22,0,NA,NA,17000,2782000,32554000,0,0,3257000,2125000,4894000,3909000,3258000,1939000,7040000
10480,"Alamosa, CO",2022-23,0,NA,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10500,"Albany, GA",1986-87,1,29105,1519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10500,"Albany, GA",1987-88,1,28500,1395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10500,"Albany, GA",1988-89,1,28546,1345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10500,"Albany, GA",1989-90,1,29057,1359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10500,"Albany, GA",1990-91,1,28444,1336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10500,"Albany, GA",1991-92,1,29075,1369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10500,"Albany, GA",1992-93,1,29192,1419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10500,"Albany, GA",1993-94,1,29445,1309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10500,"Albany, GA",1994-95,1,29325,1275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10500,"Albany, GA",1995-96,1,29643,1297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10500,"Albany, GA",1996-97,1,29723,1292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10500,"Albany, GA",1997-98,1,29387,1163,571000,11211000,98055000,0,0,3236000,9381000,12165000,5348000,10112000,6119000,8091000
10500,"Albany, GA",1998-99,1,29120,1128,281000,12132000,104137000,0,0,3589000,10641000,13269000,4728000,10995000,6348000,9971000
10500,"Albany, GA",1999-00,1,28794,1231,346000,12361000,112271000,0,0,3215000,11709000,14247000,4739000,11955000,6761000,11005000
10500,"Albany, GA",2000-01,1,28436,1194,365000,12959000,117671000,0,0,2909000,10983000,14112000,4500000,12424000,7017000,10690000
10500,"Albany, GA",2001-02,1,28282,1244,361000,12885000,122148000,0,0,2905000,11397000,15150000,4149000,12285000,6817000,10968000
10500,"Albany, GA",2002-03,1,28075,1141,359000,13432000,129853000,0,0,4578000,12249000,16567000,4263000,12863000,7609000,11402000
10500,"Albany, GA",2003-04,1,28075,1217,378000,14088000,130360000,0,0,3295000,11191000,16264000,4283000,13364000,7583000,11598000
10500,"Albany, GA",2004-05,1,28202,1136,611000,13053000,136766000,0,0,3523000,11928000,16754000,5208000,13640000,7998000,11438000
10500,"Albany, GA",2005-06,1,28187,1171,703000,12543000,142139000,0,0,3657000,13750000,18415000,5759000,14524000,8809000,12560000
10500,"Albany, GA",2006-07,1,28115,1178,482000,12513000,154043000,0,0,3752000,13640000,19438000,6974000,14647000,9230000,12351000
10500,"Albany, GA",2007-08,1,27988,1302,630000,12988000,166260000,0,0,3904000,14222000,20652000,7744000,15337000,10371000,12971000
10500,"Albany, GA",2008-09,1,27649,1418,651000,13670000,154984000,0,0,3643000,14425000,19670000,7584000,15295000,10012000,13054000
10500,"Albany, GA",2009-10,1,27516,1379,578000,13106000,151546000,0,0,3612000,14168000,19655000,6469000,15153000,9900000,12592000
10500,"Albany, GA",2010-11,1,27307,NA,599000,14051000,142590000,0,0,3232000,13932000,19986000,7068000,14446000,10298000,12317000
10500,"Albany, GA",2011-12,1,27135,NA,620000,14800000,143619000,0,0,3026000,15067000,20504000,6289000,14837000,11338000,12297000
10500,"Albany, GA",2012-13,1,27030,NA,535000,15123000,142662000,0,0,3004000,13849000,20819000,6884000,15246000,11702000,12157000
10500,"Albany, GA",2013-14,1,26926,NA,624000,16321000,148628000,0,0,2927000,15641000,22337000,13054000,15701000,12685000,12010000
10500,"Albany, GA",2014-15,1,26737,NA,553000,16974000,157275000,0,0,2949000,18306000,23039000,14298000,15774000,11887000,11962000
10500,"Albany, GA",2015-16,1,26436,NA,495000,17738000,147382000,0,0,3153000,19091000,22771000,13137000,16211000,11792000,12205000
10500,"Albany, GA",2016-17,1,26141,NA,568000,17434000,146644000,0,0,3447000,19117000,25113000,9932000,16706000,12595000,13788000
10500,"Albany, GA",2017-18,1,25633,NA,507000,17255000,149262000,0,0,3921000,20282000,26086000,9625000,17300000,12703000,14739000
10500,"Albany, GA",2018-19,1,25158,1523,586000,17911000,152928000,0,0,4464000,21450000,30459000,10451000,17871000,12490000,16471000
10500,"Albany, GA",2019-20,1,NA,NA,414000,17363000,162061000,0,0,4717000,21951000,28170000,10832000,18579000,12298000,15928000
10500,"Albany, GA",2020-21,1,NA,NA,387000,13815000,168741000,0,0,5443000,21510000,28708000,11120000,18338000,11436000,17537000
10500,"Albany, GA",2021-22,1,NA,NA,506000,17471000,190429000,0,0,7220000,26031000,32988000,11359000,21539000,14191000,17849000
10500,"Albany, GA",2022-23,1,NA,1450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10540,"Albany, OR",1986-87,1,12988,1044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10540,"Albany, OR",1987-88,1,12917,1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10540,"Albany, OR",1988-89,1,12590,964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10540,"Albany, OR",1989-90,1,12915,947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10540,"Albany, OR",1990-91,1,13006,908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10540,"Albany, OR",1991-92,1,13398,869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10540,"Albany, OR",1992-93,1,13535,898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10540,"Albany, OR",1993-94,1,13620,887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10540,"Albany, OR",1994-95,1,13551,876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10540,"Albany, OR",1995-96,1,17153,860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10540,"Albany, OR",1996-97,1,18220,1062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10540,"Albany, OR",1997-98,1,18129,963,42000,3710000,62508000,0,0,2042000,3815000,10349000,4659000,8643000,4426000,4482000
10540,"Albany, OR",1998-99,1,17872,963,46000,3895000,65402000,0,0,2769000,4719000,11203000,4138000,8470000,4415000,5836000
10540,"Albany, OR",1999-00,1,17966,1015,99000,3895000,72438000,0,0,2631000,5534000,11714000,7638000,8151000,4465000,9560000
10540,"Albany, OR",2000-01,1,17487,1035,399000,4104000,76493000,0,0,3081000,4811000,12409000,9820000,8748000,4831000,9765000
10540,"Albany, OR",2001-02,1,17938,976,52000,4354000,77251000,0,0,2728000,5071000,11900000,10529000,9158000,4933000,9836000
10540,"Albany, OR",2002-03,1,17941,1005,21000,4512000,76716000,0,0,2730000,4473000,11304000,12550000,9088000,4896000,11259000
10540,"Albany, OR",2003-04,1,18037,1029,10000,4575000,74161000,0,0,2365000,3955000,11958000,10916000,9167000,4990000,9800000
10540,"Albany, OR",2004-05,1,18121,1023,15000,5183000,78375000,0,0,2370000,4830000,12874000,11747000,9072000,5395000,11340000
10540,"Albany, OR",2005-06,1,17499,929,21000,5503000,87680000,0,0,2593000,5638000,13809000,12488000,9810000,5946000,11946000
10540,"Albany, OR",2006-07,1,19878,1052,14000,6060000,98834000,0,0,3059000,5689000,14278000,12398000,11041000,6512000,12918000
10540,"Albany, OR",2007-08,1,20432,1070,18000,6467000,109400000,0,0,3180000,6058000,15351000,13431000,11761000,7126000,13139000
10540,"Albany, OR",2008-09,1,21270,1125,17000,6693000,100956000,0,0,3507000,5920000,15344000,13313000,12264000,7124000,13818000
10540,"Albany, OR",2009-10,1,21194,1149,15000,6761000,99684000,0,0,3259000,4611000,14382000,11032000,12105000,7271000,13433000
10540,"Albany, OR",2010-11,1,21344,NA,17000,6853000,100231000,0,0,3021000,4979000,14667000,11227000,12559000,7680000,13847000
10540,"Albany, OR",2011-12,1,21343,NA,10000,6968000,97100000,0,0,3138000,4896000,14441000,12232000,12925000,7664000,12867000
10540,"Albany, OR",2012-13,1,21802,NA,13000,6863000,99867000,0,0,3240000,4939000,15695000,12560000,12681000,7607000,13460000
10540,"Albany, OR",2013-14,1,22192,NA,18000,7044000,108461000,0,0,3617000,5126000,15840000,12031000,13553000,7988000,12012000
10540,"Albany, OR",2014-15,1,22297,NA,4000,7090000,113025000,0,0,3731000,5739000,16083000,12184000,14057000,8053000,12974000
10540,"Albany, OR",2015-16,1,22608,NA,2000,7204000,117563000,0,0,3744000,6242000,16622000,12023000,14097000,7749000,13849000
10540,"Albany, OR",2016-17,1,22514,NA,0,7504000,121760000,0,0,3798000,7028000,17732000,13114000,15041000,8236000,15472000
10540,"Albany, OR",2017-18,1,22557,NA,0,7856000,128922000,0,0,4586000,7465000,18766000,14496000,16264000,9334000,17209000
10540,"Albany, OR",2018-19,1,22490,1686,0,8067000,137068000,0,0,3740000,8357000,20360000,13921000,16862000,10154000,19357000
10540,"Albany, OR",2019-20,1,NA,NA,0,7993000,137167000,0,0,4939000,8399000,20096000,14600000,16948000,9769000,19601000
10540,"Albany, OR",2020-21,1,NA,NA,0,7309000,160970000,0,0,5042000,10422000,21767000,17917000,17334000,9027000,23783000
10540,"Albany, OR",2021-22,1,NA,NA,125000,8880000,158703000,0,0,6447000,12361000,21592000,21280000,19063000,10326000,28659000
10540,"Albany, OR",2022-23,1,NA,1583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10580,"Albany-Schenectady-Troy, NY",1986-87,1,107255,8394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10580,"Albany-Schenectady-Troy, NY",1987-88,1,109610,8288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10580,"Albany-Schenectady-Troy, NY",1988-89,1,109609,7777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10580,"Albany-Schenectady-Troy, NY",1989-90,1,110050,7283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10580,"Albany-Schenectady-Troy, NY",1990-91,1,112136,6860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10580,"Albany-Schenectady-Troy, NY",1991-92,1,114173,6985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10580,"Albany-Schenectady-Troy, NY",1992-93,1,116147,6838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10580,"Albany-Schenectady-Troy, NY",1993-94,1,119865,7051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10580,"Albany-Schenectady-Troy, NY",1994-95,1,120773,6944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10580,"Albany-Schenectady-Troy, NY",1995-96,1,125937,7314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10580,"Albany-Schenectady-Troy, NY",1996-97,1,127077,7392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10580,"Albany-Schenectady-Troy, NY",1997-98,1,127732,7114,0,27820000,702157000,0,0,20241000,33110000,87831000,27797000,51839000,67751000,46515000
10580,"Albany-Schenectady-Troy, NY",1998-99,1,128390,7110,0,29365000,736111000,0,0,20468000,36439000,91634000,27344000,52670000,71509000,48636000
10580,"Albany-Schenectady-Troy, NY",1999-00,1,128219,7229,96000,29770000,788985000,0,0,27512000,39040000,95278000,29448000,55759000,76216000,51645000
10580,"Albany-Schenectady-Troy, NY",2000-01,1,127903,7443,71000,31307000,843124000,0,0,28640000,41333000,103241000,31748000,58627000,80428000,53590000
10580,"Albany-Schenectady-Troy, NY",2001-02,1,127637,7394,102000,32466000,898403000,0,0,28851000,42347000,103615000,34016000,62649000,84110000,56326000
10580,"Albany-Schenectady-Troy, NY",2002-03,1,128066,7316,91000,33481000,937816000,0,0,43625000,45768000,112518000,36893000,64391000,90097000,58373000
10580,"Albany-Schenectady-Troy, NY",2003-04,1,128763,0,87000,34656000,987547000,0,0,34209000,48673000,139619000,36514000,67084000,97049000,63391000
10580,"Albany-Schenectady-Troy, NY",2004-05,1,125632,7918,70000,36499000,1053347000,0,0,36456000,52684000,127727000,39436000,72662000,106173000,67795000
10580,"Albany-Schenectady-Troy, NY",2005-06,1,132310,7696,65000,38394000,1105761000,0,0,38679000,55627000,138149000,42373000,75639000,114021000,73344000
10580,"Albany-Schenectady-Troy, NY",2006-07,1,131925,8346,156000,39368000,1150027000,0,0,40270000,58688000,143442000,45167000,78747000,117799000,78193000
10580,"Albany-Schenectady-Troy, NY",2007-08,1,129616,8506,165000,41306000,1216116000,0,0,42133000,62090000,151215000,48467000,83531000,128661000,82139000
10580,"Albany-Schenectady-Troy, NY",2008-09,1,119968,8200,261000,40907000,1165699000,0,0,40287000,64579000,147360000,47929000,83069000,125400000,82373000
10580,"Albany-Schenectady-Troy, NY",2009-10,1,124750,8816,366000,41435000,1237375000,0,0,43379000,68516000,153876000,51544000,86784000,127748000,87441000
10580,"Albany-Schenectady-Troy, NY",2010-11,1,118361,NA,0,41980000,1259426000,0,0,45392000,67698000,158739000,50528000,87924000,134703000,89254000
10580,"Albany-Schenectady-Troy, NY",2011-12,1,116218,NA,0,43654000,1252517000,0,0,44370000,69391000,148162000,51468000,88930000,135565000,95832000
10580,"Albany-Schenectady-Troy, NY",2012-13,1,120811,NA,0,42225000,1248037000,0,0,45295000,74135000,144497000,53327000,89077000,136550000,96883000
10580,"Albany-Schenectady-Troy, NY",2013-14,1,122210,NA,897000,44427000,1296711000,0,0,45795000,79665000,150806000,53000000,90354000,140501000,101458000
10580,"Albany-Schenectady-Troy, NY",2014-15,1,121686,NA,1058000,45121000,1343014000,0,0,47308000,80507000,151063000,53478000,91985000,138942000,105934000
10580,"Albany-Schenectady-Troy, NY",2015-16,1,121161,NA,964000,45611000,1351481000,0,0,46537000,81472000,149586000,55123000,94240000,140598000,109606000
10580,"Albany-Schenectady-Troy, NY",2016-17,1,120960,NA,948000,46397000,1386807000,0,0,46206000,82791000,156786000,57110000,99240000,148125000,114199000
10580,"Albany-Schenectady-Troy, NY",2017-18,1,120676,NA,1018000,46795000,1427683000,0,0,46603000,87226000,157335000,58997000,102690000,156942000,118766000
10580,"Albany-Schenectady-Troy, NY",2018-19,1,119854,8524,989000,48668000,1468496000,0,0,50903000,93504000,160339000,64125000,107746000,159056000,126690000
10580,"Albany-Schenectady-Troy, NY",2019-20,1,NA,NA,748000,48587000,1497860000,0,0,53517000,121479000,163247000,66758000,110552000,149931000,131751000
10580,"Albany-Schenectady-Troy, NY",2020-21,1,NA,NA,829000,45400000,1476831000,0,0,51619000,128839000,172582000,66231000,107893000,147293000,129841000
10580,"Albany-Schenectady-Troy, NY",2021-22,1,NA,NA,848000,64788000,1591461000,0,0,54112000,142302000,183785000,69969000,112203000,173595000,133140000
